hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,booking_changes,customer_type,adr,arrival_date_year,arrival_date_month,arrival_date_day_of_month,is_canceled,total_stay,total_guests,is_family,lead_time_group,arrival_date,arrival_year,arrival_month,arrival_day
0,199,1,6,3,2,0,1,2,0,1,0,2,0,442.88,2022,June,2,0,7,5,1,Long,2024-09-29,2024,9,29
1,226,2,7,3,1,1,1,1,0,0,1,2,1,207.29,2022,June,16,0,9,5,1,Long,2023-12-04,2023,12,4
1,348,0,2,2,2,0,0,2,1,0,4,1,0,436.06,2022,July,9,0,2,4,1,Long,2022-06-13,2022,6,13
0,253,2,2,1,1,0,1,0,0,0,2,2,2,310.45,2024,October,16,0,4,2,1,Long,2023-08-13,2023,8,13
1,201,2,4,3,2,0,3,0,0,0,1,0,2,90.43,2023,December,16,1,6,5,1,Long,2023-01-26,2023,1,26
0,122,0,5,3,2,1,2,1,0,0,1,0,1,344.84,2023,September,14,0,5,6,1,Long,2022-03-24,2022,3,24
1,284,1,8,2,2,1,1,1,1,1,1,1,1,330.29,2023,November,5,0,9,5,1,Long,2024-07-14,2024,7,14
0,293,1,1,1,1,1,2,1,0,0,2,1,2,322.72,2022,June,7,0,2,3,1,Long,2024-10-25,2024,10,25
1,4,1,5,1,1,1,2,0,1,1,3,2,1,64.61,2023,October,29,1,6,3,1,Last-Minute,2022-07-09,2022,7,9
1,262,1,9,1,2,0,0,0,0,0,4,1,1,335.17,2023,February,19,0,10,3,1,Long,2022-01-01,2022,1,1
0,211,0,4,1,0,0,2,1,0,0,4,1,1,157.59,2023,August,12,0,4,1,0,Long,2023-07-23,2023,7,23
0,26,1,2,1,2,1,2,2,1,0,1,0,1,98.58,2023,October,6,1,3,4,1,Short,2022-03-07,2022,3,7
1,62,0,9,1,0,0,2,0,1,0,3,1,1,403.6,2022,May,17,1,9,1,0,Medium,2023-03-11,2023,3,11
0,78,0,9,2,0,1,0,2,1,0,2,2,1,409.18,2024,August,17,0,9,3,1,Medium,2024-03-24,2024,3,24
0,348,1,1,2,2,1,0,1,0,0,2,0,1,335.78,2023,August,28,0,2,5,1,Long,2024-09-02,2024,9,2
1,267,2,7,1,2,1,0,2,1,0,3,0,0,229.05,2024,September,10,0,9,4,1,Long,2022-07-12,2022,7,12
0,313,1,9,1,1,1,0,0,0,0,4,2,1,393.23,2023,June,30,0,10,3,1,Long,2024-11-06,2024,11,6
1,293,2,3,1,2,0,3,2,1,0,4,2,0,335.97,2023,July,19,0,5,3,1,Long,2024-03-11,2024,3,11
0,288,1,7,3,0,0,3,2,1,1,4,1,0,171.7,2023,April,2,1,8,3,1,Long,2024-07-31,2024,7,31
1,182,0,3,2,1,0,1,2,0,1,2,2,2,84.5,2024,July,17,1,3,3,1,Long,2024-09-10,2024,9,10
0,254,2,7,2,1,0,2,0,1,0,0,2,0,394.14,2023,July,1,0,9,3,1,Long,2024-07-20,2024,7,20
1,58,0,8,3,1,0,0,0,1,0,2,0,1,486.27,2024,May,23,0,8,4,1,Medium,2022-07-02,2022,7,2
1,43,2,4,2,1,0,0,2,0,1,1,2,0,252.84,2023,June,11,0,6,3,1,Medium,2024-11-14,2024,11,14
0,303,0,8,1,0,1,2,1,0,1,2,1,1,348.1,2022,July,30,0,8,2,1,Long,2024-10-05,2024,10,5
0,352,1,2,2,2,0,0,1,0,1,1,1,1,379.19,2023,April,20,1,3,4,1,Long,2023-10-11,2023,10,11
1,227,0,6,1,1,0,2,2,0,0,3,0,1,274.98,2023,May,17,1,6,2,1,Long,2024-08-30,2024,8,30
0,364,2,2,1,2,1,2,0,1,0,1,2,0,266.32,2022,December,9,0,4,4,1,Long,2023-09-19,2023,9,19
1,182,0,4,1,2,1,2,1,0,1,2,0,2,349.07,2022,September,22,1,4,4,1,Long,2023-01-17,2023,1,17
1,350,1,8,1,1,1,2,0,1,0,0,0,0,138.69,2023,September,29,1,9,3,1,Long,2024-11-17,2024,11,17
0,235,0,2,1,2,1,2,1,1,0,2,0,1,206.01,2024,February,14,0,2,4,1,Long,2023-01-14,2023,1,14
0,41,0,3,2,2,0,3,1,0,0,3,1,2,259.7,2024,June,23,1,3,4,1,Medium,2024-01-16,2024,1,16
0,257,0,7,3,2,0,0,1,0,0,4,2,2,450.06,2022,March,23,1,7,5,1,Long,2024-11-01,2024,11,1
1,81,2,8,3,1,1,2,1,1,1,3,0,1,312.32,2023,February,13,1,10,5,1,Medium,2022-12-14,2022,12,14
0,40,0,1,2,2,0,0,2,1,1,3,2,0,132.98,2022,June,22,0,1,4,1,Medium,2023-09-12,2023,9,12
0,305,0,7,1,1,1,3,0,0,1,0,0,2,111.69,2024,January,10,0,7,3,1,Long,2023-09-25,2023,9,25
0,89,0,2,2,1,1,1,2,0,1,3,2,2,373.61,2022,August,17,0,2,4,1,Medium,2023-07-12,2023,7,12
1,326,1,8,3,1,0,0,2,1,0,4,1,0,230.19,2024,June,6,0,9,4,1,Long,2024-12-02,2024,12,2
0,43,2,4,3,0,0,1,0,1,1,0,1,2,82.32,2023,March,20,0,6,3,1,Medium,2024-09-27,2024,9,27
0,89,0,2,1,2,0,2,0,0,0,3,1,2,73.16,2022,January,16,0,2,3,1,Medium,2024-01-21,2024,1,21
1,186,2,3,2,2,0,3,0,1,0,1,1,2,220.72,2024,June,29,0,5,4,1,Long,2022-05-07,2022,5,7
0,56,2,5,2,0,0,1,0,0,1,4,0,1,435.27,2024,September,26,0,7,2,1,Medium,2022-04-01,2022,4,1
1,39,0,5,2,1,0,0,0,1,0,2,2,0,108.18,2024,March,15,0,5,3,1,Medium,2022-07-12,2022,7,12
0,59,0,4,1,2,0,3,0,0,1,2,0,1,348.26,2022,April,10,0,4,3,1,Medium,2023-11-23,2023,11,23
1,142,0,3,2,1,0,2,2,0,1,4,0,1,487.9,2022,September,21,1,3,3,1,Long,2023-06-07,2023,6,7
1,330,2,1,1,1,0,0,2,0,1,3,1,0,262.5,2024,May,2,1,3,2,1,Long,2024-06-10,2024,6,10
1,93,2,8,1,1,0,2,1,0,1,1,0,2,184.7,2023,December,30,0,10,2,1,Long,2024-06-23,2024,6,23
0,59,0,3,1,2,0,3,1,0,0,0,2,2,475.09,2024,April,18,0,3,3,1,Medium,2024-03-28,2024,3,28
0,116,1,4,3,0,1,1,2,1,0,2,2,1,408.19,2023,December,22,0,5,4,1,Long,2022-08-22,2022,8,22
1,65,0,4,2,0,0,1,2,0,0,2,0,1,348.25,2023,November,11,1,4,2,1,Medium,2024-07-11,2024,7,11
0,117,0,6,1,2,0,3,0,1,0,4,0,0,293.37,2023,August,9,0,6,3,1,Long,2022-05-02,2022,5,2
0,217,1,6,3,0,1,2,2,1,1,2,2,1,332.11,2024,March,12,1,7,4,1,Long,2024-05-16,2024,5,16
0,46,1,1,3,2,0,3,1,0,0,3,2,0,408.82,2023,March,27,1,2,5,1,Medium,2024-07-05,2024,7,5
1,95,2,2,2,1,1,2,2,1,1,3,1,2,365.09,2024,August,18,1,4,4,1,Long,2022-07-22,2022,7,22
0,364,2,9,3,2,0,3,2,0,0,3,2,1,322.27,2024,April,23,0,11,5,1,Long,2024-01-06,2024,1,6
1,102,0,6,1,2,1,0,1,1,0,4,1,0,117.13,2022,June,3,0,6,4,1,Long,2023-10-21,2023,10,21
1,276,0,7,1,0,1,0,1,1,0,0,1,1,133.24,2023,April,3,0,7,2,1,Long,2022-04-16,2022,4,16
0,269,0,6,3,2,0,3,1,1,0,0,0,0,184.41,2024,May,8,0,6,5,1,Long,2023-11-03,2023,11,3
0,78,2,8,2,0,1,3,0,0,1,2,0,0,87.34,2024,December,13,0,10,3,1,Medium,2024-04-11,2024,4,11
1,248,2,6,3,1,0,0,2,0,0,2,1,2,261.23,2024,October,20,0,8,4,1,Long,2022-05-25,2022,5,25
0,149,2,8,3,1,0,2,0,1,0,3,2,1,243.86,2022,April,14,0,10,4,1,Long,2022-05-22,2022,5,22
0,361,1,9,3,0,1,3,0,0,0,0,0,0,448.07,2024,April,24,0,10,4,1,Long,2024-06-20,2024,6,20
1,327,0,2,3,1,0,2,1,0,1,3,2,2,241.57,2024,December,6,0,2,4,1,Long,2022-08-31,2022,8,31
0,73,1,6,3,0,0,3,1,1,1,3,1,1,444.24,2022,May,1,0,7,3,1,Medium,2022-06-19,2022,6,19
1,93,1,7,3,2,1,2,1,0,1,3,1,0,337.99,2023,November,10,0,8,6,1,Long,2024-11-03,2024,11,3
1,256,1,4,2,0,0,2,1,1,1,0,1,2,77.24,2022,September,5,1,5,2,1,Long,2023-02-19,2023,2,19
0,90,0,1,3,1,0,3,1,0,1,4,0,0,493.38,2024,February,13,0,1,4,1,Medium,2022-03-06,2022,3,6
1,124,1,2,3,2,1,0,1,0,1,4,0,1,256.58,2024,August,6,1,3,6,1,Long,2023-12-11,2023,12,11
0,178,0,2,2,1,1,0,1,0,1,2,0,2,83.58,2023,September,29,0,2,4,1,Long,2024-07-28,2024,7,28
0,197,2,2,2,1,0,3,0,1,0,3,0,1,58.8,2024,August,29,0,4,3,1,Long,2024-09-22,2024,9,22
0,209,1,2,2,2,0,1,2,0,1,1,1,0,471.25,2024,May,6,0,3,4,1,Long,2022-09-14,2022,9,14
1,119,0,8,3,0,1,0,1,1,0,2,0,1,53.84,2023,September,2,1,8,4,1,Long,2023-01-25,2023,1,25
1,298,1,7,2,2,0,3,1,1,0,4,2,0,464.34,2024,October,18,0,8,4,1,Long,2024-09-11,2024,9,11
1,169,2,1,2,0,1,0,1,0,1,4,1,2,218.69,2024,July,21,0,3,3,1,Long,2024-10-10,2024,10,10
0,2,2,5,1,1,1,3,1,0,1,0,2,0,378.61,2023,October,13,0,7,3,1,Last-Minute,2024-06-06,2024,6,6
0,208,1,5,2,2,1,2,2,1,0,4,2,0,57.41,2024,March,14,0,6,5,1,Long,2023-01-26,2023,1,26
1,110,0,3,3,1,0,0,2,0,0,4,2,1,296.51,2022,July,24,1,3,4,1,Long,2023-01-17,2023,1,17
0,191,2,5,3,0,1,0,2,1,0,2,1,0,155.58,2022,August,3,0,7,4,1,Long,2023-06-05,2023,6,5
0,41,2,6,3,0,1,0,2,1,1,0,0,0,248.99,2023,February,6,0,8,4,1,Medium,2023-08-12,2023,8,12
1,142,0,2,2,0,1,3,0,1,1,4,2,1,434.45,2022,April,3,0,2,3,1,Long,2023-12-25,2023,12,25
1,15,2,3,1,1,0,3,1,1,0,2,2,1,311.8,2023,August,23,0,5,2,1,Short,2022-07-05,2022,7,5
1,101,1,8,3,2,1,0,2,0,1,3,0,2,108.82,2024,June,20,0,9,6,1,Long,2024-11-08,2024,11,8
0,318,2,2,2,1,1,2,2,1,0,3,0,1,413.1,2022,March,30,0,4,4,1,Long,2022-02-23,2022,2,23
0,43,0,9,3,1,1,3,1,1,0,0,2,2,220.25,2022,October,22,0,9,5,1,Medium,2024-08-02,2024,8,2
0,103,2,6,2,1,0,3,2,1,0,4,0,1,294.82,2024,April,21,0,8,3,1,Long,2022-09-16,2022,9,16
1,314,1,9,2,2,1,3,2,1,1,4,0,2,450.83,2024,June,22,0,10,5,1,Long,2024-04-24,2024,4,24
1,117,1,9,1,0,0,1,0,0,0,0,1,2,274.89,2023,July,8,0,10,1,0,Long,2022-10-18,2022,10,18
1,321,2,6,3,1,1,0,2,1,0,1,1,0,468.08,2023,July,26,0,8,5,1,Long,2022-04-16,2022,4,16
1,2,0,5,1,2,1,3,1,1,0,4,1,0,365.99,2022,November,25,0,5,4,1,Last-Minute,2022-12-17,2022,12,17
0,241,1,1,2,0,1,0,0,0,1,4,1,2,477.14,2023,November,11,1,2,3,1,Long,2024-11-30,2024,11,30
1,157,1,3,1,0,0,1,1,1,0,0,1,2,142.06,2024,March,9,1,4,1,0,Long,2022-11-05,2022,11,5
0,316,1,3,2,0,0,3,1,1,1,3,1,1,204.27,2022,February,20,0,4,2,1,Long,2024-03-11,2024,3,11
1,339,2,9,3,1,1,3,2,1,0,1,1,1,148.97,2023,February,9,0,11,5,1,Long,2024-06-17,2024,6,17
0,203,0,4,3,0,1,1,2,1,1,4,2,2,364.02,2022,June,16,0,4,4,1,Long,2022-07-11,2022,7,11
1,194,0,3,2,0,1,1,0,1,0,1,0,0,52.0,2024,April,12,0,3,3,1,Long,2023-12-11,2023,12,11
0,154,0,3,1,2,0,0,0,0,1,1,2,2,137.99,2024,January,10,1,3,3,1,Long,2022-09-01,2022,9,1
0,17,0,3,1,1,0,3,0,0,0,0,1,2,482.84,2024,October,21,0,3,2,1,Short,2022-07-26,2022,7,26
1,304,2,8,3,0,0,1,1,0,1,0,0,0,101.87,2024,July,25,0,10,3,1,Long,2023-12-18,2023,12,18
0,330,0,8,2,2,1,1,1,0,1,4,0,0,497.15,2024,September,5,0,8,5,1,Long,2024-08-24,2024,8,24
1,83,0,8,3,0,0,2,2,0,1,0,0,1,411.0,2023,October,13,0,8,3,1,Medium,2023-11-26,2023,11,26
0,70,1,6,2,2,1,1,2,0,1,2,1,2,155.5,2024,October,29,0,7,5,1,Medium,2022-10-15,2022,10,15
1,79,0,4,1,1,0,0,1,1,1,1,2,1,74.95,2023,December,6,0,4,2,1,Medium,2023-12-07,2023,12,7
1,54,2,6,3,0,0,0,2,0,1,1,2,2,257.0,2023,July,5,0,8,3,1,Medium,2022-04-20,2022,4,20
1,27,2,7,3,2,0,2,2,1,0,0,1,0,404.75,2023,March,4,1,9,5,1,Short,2023-11-01,2023,11,1
0,35,2,8,1,2,1,2,1,1,1,4,0,0,223.32,2022,October,30,1,10,4,1,Medium,2023-04-28,2023,4,28
0,168,2,5,1,1,1,0,0,0,1,1,0,0,365.68,2022,March,7,0,7,3,1,Long,2022-12-02,2022,12,2
1,134,2,2,2,1,1,0,1,0,1,4,1,0,118.76,2024,September,13,0,4,4,1,Long,2022-06-12,2022,6,12
0,62,0,2,3,1,1,2,2,0,1,3,1,2,216.45,2022,December,19,0,2,5,1,Medium,2022-12-24,2022,12,24
1,316,2,2,2,2,1,0,0,1,1,3,1,1,423.49,2023,April,10,0,4,5,1,Long,2024-07-22,2024,7,22
0,33,1,3,3,0,0,1,2,0,0,4,1,0,207.81,2024,September,1,0,4,3,1,Medium,2022-07-04,2022,7,4
1,246,0,3,1,2,1,1,0,1,1,2,0,2,77.79,2023,July,27,1,3,4,1,Long,2023-02-13,2023,2,13
1,286,1,7,3,0,0,3,0,1,0,4,1,2,64.71,2022,November,5,0,8,3,1,Long,2022-09-03,2022,9,3
1,283,1,2,1,2,0,3,0,0,1,4,2,2,346.94,2022,August,24,1,3,3,1,Long,2023-10-21,2023,10,21
1,171,2,3,3,1,0,1,1,1,0,2,0,2,320.17,2023,January,13,0,5,4,1,Long,2023-09-11,2023,9,11
1,142,2,7,3,0,1,2,1,1,1,0,1,0,436.16,2024,May,20,1,9,4,1,Long,2023-12-06,2023,12,6
0,208,1,1,2,2,0,1,1,1,1,4,0,0,394.97,2024,February,3,0,2,4,1,Long,2024-07-01,2024,7,1
0,23,2,9,1,2,0,0,1,1,0,1,2,1,265.25,2023,February,30,0,11,3,1,Short,2022-07-13,2022,7,13
0,332,2,5,1,2,0,0,1,0,1,2,2,2,332.75,2023,October,25,0,7,3,1,Long,2022-11-21,2022,11,21
0,41,0,2,3,1,0,1,2,1,0,2,2,1,74.45,2024,August,7,0,2,4,1,Medium,2022-02-28,2022,2,28
1,148,0,5,3,0,1,2,1,1,1,0,1,2,242.32,2023,October,24,0,5,4,1,Long,2024-12-31,2024,12,31
1,152,0,7,2,0,1,3,1,1,0,2,1,2,483.46,2023,March,18,0,7,3,1,Long,2024-06-14,2024,6,14
1,274,0,7,3,0,0,1,2,1,1,1,2,2,363.16,2024,November,4,1,7,3,1,Long,2023-10-04,2023,10,4
0,111,2,3,1,0,0,2,2,1,0,4,0,0,332.89,2023,September,22,0,5,1,0,Long,2023-02-09,2023,2,9
1,258,0,3,1,0,1,3,0,0,0,3,1,2,432.8,2023,October,22,0,3,2,1,Long,2022-08-08,2022,8,8
0,20,1,5,2,1,0,2,1,1,0,2,0,0,333.55,2023,October,15,0,6,3,1,Short,2023-03-11,2023,3,11
0,256,0,8,1,2,1,1,2,0,0,2,1,2,371.25,2024,February,18,0,8,4,1,Long,2022-01-13,2022,1,13
0,120,0,8,3,1,0,2,2,1,0,4,2,1,234.52,2023,March,26,1,8,4,1,Long,2022-08-24,2022,8,24
1,177,0,7,1,1,0,3,1,1,1,1,0,0,83.66,2024,September,4,1,7,2,1,Long,2023-11-28,2023,11,28
0,6,2,9,1,1,1,3,1,0,1,0,2,0,121.13,2022,November,13,0,11,3,1,Last-Minute,2024-11-27,2024,11,27
0,159,2,1,1,1,0,2,2,1,0,2,2,1,63.14,2024,April,18,0,3,2,1,Long,2022-06-27,2022,6,27
0,42,0,9,2,0,1,3,1,0,1,3,2,0,158.06,2023,September,23,0,9,3,1,Medium,2023-01-29,2023,1,29
0,247,2,4,2,1,1,1,1,0,0,1,0,1,127.51,2022,May,10,0,6,4,1,Long,2022-11-20,2022,11,20
0,99,1,3,1,1,1,3,0,1,0,3,1,0,144.97,2024,December,25,1,4,3,1,Long,2023-10-26,2023,10,26
1,194,0,2,1,0,1,3,2,0,0,2,2,0,423.93,2022,March,7,0,2,2,1,Long,2024-08-17,2024,8,17
0,187,1,2,2,1,0,2,0,1,1,2,2,0,183.79,2022,November,3,0,3,3,1,Long,2024-12-16,2024,12,16
0,192,0,6,2,2,0,1,0,1,0,3,1,1,273.91,2024,August,4,1,6,4,1,Long,2023-07-28,2023,7,28
0,11,2,4,2,1,0,3,0,1,1,3,1,2,150.26,2022,March,15,1,6,3,1,Short,2022-11-18,2022,11,18
1,265,2,6,2,0,0,1,1,1,1,4,2,0,127.62,2022,June,20,0,8,2,1,Long,2024-07-18,2024,7,18
0,280,0,8,2,0,0,2,0,1,1,0,2,2,285.03,2022,January,16,0,8,2,1,Long,2023-02-24,2023,2,24
1,346,2,4,2,2,1,1,0,1,1,4,2,0,272.44,2022,January,9,0,6,5,1,Long,2023-09-10,2023,9,10
0,60,2,9,3,0,0,3,2,1,1,0,2,2,318.46,2022,December,17,0,11,3,1,Medium,2024-04-05,2024,4,5
1,325,1,5,3,2,1,0,2,1,0,2,0,2,138.13,2023,September,24,1,6,6,1,Long,2023-03-01,2023,3,1
1,339,2,7,2,0,0,0,1,0,0,0,1,0,353.56,2023,November,30,0,9,2,1,Long,2024-01-30,2024,1,30
1,48,1,3,2,1,0,0,0,1,0,4,1,2,181.88,2024,June,25,1,4,3,1,Medium,2022-11-25,2022,11,25
0,149,2,9,2,2,1,3,0,1,1,0,2,0,402.45,2022,October,26,0,11,5,1,Long,2022-04-10,2022,4,10
0,281,0,4,3,0,0,3,0,1,0,0,0,0,206.71,2024,January,19,0,4,3,1,Long,2024-06-17,2024,6,17
0,31,2,2,2,0,0,3,0,1,1,0,1,2,153.18,2024,October,18,0,4,2,1,Medium,2022-11-07,2022,11,7
0,342,2,8,2,1,0,0,0,0,0,2,2,1,330.4,2022,May,16,1,10,3,1,Long,2022-05-22,2022,5,22
1,64,0,9,3,1,1,3,2,0,1,1,0,1,441.27,2022,April,18,1,9,5,1,Medium,2023-10-21,2023,10,21
0,227,2,9,2,2,0,3,1,1,0,2,0,2,143.67,2024,December,24,1,11,4,1,Long,2023-10-21,2023,10,21
0,333,1,5,2,2,1,3,1,1,0,2,1,1,407.91,2023,September,12,0,6,5,1,Long,2022-01-28,2022,1,28
1,146,1,5,3,2,1,3,2,0,0,1,0,1,80.09,2024,January,13,1,6,6,1,Long,2024-04-17,2024,4,17
1,296,0,5,2,1,0,0,2,0,1,3,2,1,98.74,2024,February,26,0,5,3,1,Long,2022-03-03,2022,3,3
1,28,0,2,1,1,1,0,0,1,1,3,1,2,109.61,2022,February,15,0,2,3,1,Short,2022-03-13,2022,3,13
1,302,0,1,3,0,0,2,0,0,0,3,2,1,75.2,2024,February,4,0,1,3,1,Long,2022-03-26,2022,3,26
0,110,1,9,2,1,0,3,2,0,0,3,1,0,259.37,2023,June,8,0,10,3,1,Long,2022-10-15,2022,10,15
0,114,0,3,2,2,0,1,1,0,0,4,2,2,79.04,2023,July,8,0,3,4,1,Long,2022-08-20,2022,8,20
1,222,1,2,2,2,1,3,0,1,0,3,1,1,414.31,2022,January,29,0,3,5,1,Long,2023-10-20,2023,10,20
1,158,0,3,3,2,0,0,0,0,1,2,0,1,108.89,2024,April,21,1,3,5,1,Long,2023-06-28,2023,6,28
0,13,1,7,3,1,0,3,2,0,1,2,1,1,469.39,2022,April,1,1,8,4,1,Short,2024-03-27,2024,3,27
1,150,0,7,1,0,0,0,1,1,0,0,2,2,357.93,2024,December,13,1,7,1,0,Long,2024-06-18,2024,6,18
1,222,2,8,1,1,1,2,2,0,0,0,0,0,423.92,2022,March,1,0,10,3,1,Long,2022-09-17,2022,9,17
1,293,0,3,1,1,1,2,2,0,0,4,1,2,175.01,2022,September,10,1,3,3,1,Long,2023-03-12,2023,3,12
0,207,1,7,2,1,0,2,0,0,0,0,1,0,183.56,2023,January,23,0,8,3,1,Long,2022-01-06,2022,1,6
0,135,1,4,3,1,1,0,2,1,1,3,0,2,226.72,2022,August,8,0,5,5,1,Long,2024-06-22,2024,6,22
0,187,0,6,2,1,0,0,2,1,1,1,1,0,401.45,2022,March,7,0,6,3,1,Long,2022-04-21,2022,4,21
1,127,2,2,2,2,1,0,2,0,1,1,0,0,457.94,2024,August,3,1,4,5,1,Long,2023-11-04,2023,11,4
0,167,1,8,2,2,1,2,2,0,0,2,1,2,342.2,2024,September,25,1,9,5,1,Long,2023-04-15,2023,4,15
1,13,2,9,1,1,1,2,2,1,0,4,2,2,341.06,2024,April,11,1,11,3,1,Short,2023-03-01,2023,3,1
0,219,0,3,3,2,1,1,0,0,1,2,2,2,69.32,2022,February,17,0,3,6,1,Long,2024-10-09,2024,10,9
1,192,1,5,3,2,0,3,1,1,1,2,0,0,315.85,2023,February,15,0,6,5,1,Long,2022-10-20,2022,10,20
1,76,2,3,2,0,1,0,0,1,0,3,0,1,81.32,2023,January,2,0,5,3,1,Medium,2023-05-30,2023,5,30
0,71,0,7,3,0,1,3,2,1,1,3,2,0,182.99,2024,November,2,0,7,4,1,Medium,2022-10-16,2022,10,16
0,249,0,8,3,1,0,1,0,0,1,3,0,0,215.72,2024,September,18,0,8,4,1,Long,2023-03-23,2023,3,23
1,178,1,8,1,2,0,0,1,0,1,3,2,0,423.23,2022,May,14,0,9,3,1,Long,2022-09-28,2022,9,28
1,134,1,6,3,0,1,0,2,1,0,2,1,1,406.97,2023,August,10,1,7,4,1,Long,2024-01-08,2024,1,8
1,130,0,8,1,2,0,1,1,0,0,2,2,2,386.05,2023,August,26,1,8,3,1,Long,2022-04-24,2022,4,24
1,90,0,1,1,2,1,2,2,0,0,3,2,0,259.65,2023,March,13,0,1,4,1,Medium,2022-05-12,2022,5,12
1,274,1,1,2,1,0,0,1,1,0,4,2,0,171.66,2024,March,3,0,2,3,1,Long,2023-08-27,2023,8,27
0,276,1,7,2,2,0,1,0,1,1,2,2,0,124.28,2024,November,23,1,8,4,1,Long,2022-03-14,2022,3,14
1,241,2,2,3,1,1,1,1,0,1,4,1,2,230.38,2024,July,10,0,4,5,1,Long,2022-03-10,2022,3,10
0,299,1,3,3,2,1,0,1,1,1,4,2,0,476.87,2023,May,17,0,4,6,1,Long,2022-06-16,2022,6,16
0,191,1,9,2,2,1,0,2,1,1,1,0,0,74.14,2022,June,13,1,10,5,1,Long,2024-02-05,2024,2,5
0,64,0,6,1,0,0,3,2,1,0,4,0,2,499.51,2023,July,21,0,6,1,0,Medium,2024-02-19,2024,2,19
0,349,0,8,3,1,1,0,0,0,1,4,0,2,485.87,2022,July,15,0,8,5,1,Long,2024-09-25,2024,9,25
1,131,1,4,2,0,0,2,1,0,0,0,0,2,360.31,2023,June,3,1,5,2,1,Long,2022-07-15,2022,7,15
0,347,1,5,2,0,0,3,1,0,1,2,2,1,420.32,2023,April,15,0,6,2,1,Long,2024-05-27,2024,5,27
0,121,2,1,1,2,1,1,2,0,1,3,0,2,53.73,2024,November,28,0,3,4,1,Long,2022-12-16,2022,12,16
0,318,1,7,3,0,0,3,2,1,1,1,0,0,117.55,2024,April,26,0,8,3,1,Long,2022-02-18,2022,2,18
1,104,2,2,2,1,1,2,1,1,0,4,2,0,369.61,2024,June,24,0,4,4,1,Long,2023-01-05,2023,1,5
0,252,1,5,2,0,0,2,1,1,0,3,0,0,321.6,2023,September,5,1,6,2,1,Long,2024-01-07,2024,1,7
0,326,2,1,1,0,1,3,2,1,1,4,1,2,312.82,2022,July,29,0,3,2,1,Long,2023-12-21,2023,12,21
0,337,1,7,2,1,1,1,1,0,0,3,2,1,186.72,2023,June,13,0,8,4,1,Long,2024-05-29,2024,5,29
1,1,0,2,2,2,1,3,0,0,1,4,0,2,254.59,2022,January,26,1,2,5,1,Last-Minute,2024-03-24,2024,3,24
1,204,0,1,1,1,1,2,2,1,1,0,2,1,392.74,2022,June,4,0,1,3,1,Long,2022-10-01,2022,10,1
1,302,2,5,3,1,0,3,2,1,0,1,0,1,89.87,2022,October,6,1,7,4,1,Long,2022-02-15,2022,2,15
0,96,0,1,1,0,1,1,2,1,1,3,2,0,122.82,2022,April,16,1,1,2,1,Long,2023-05-06,2023,5,6
1,109,2,4,3,2,0,0,1,1,0,4,0,0,371.86,2023,June,24,1,6,5,1,Long,2023-03-19,2023,3,19
1,288,0,5,3,2,1,1,1,0,0,2,0,0,177.0,2023,December,2,0,5,6,1,Long,2023-01-22,2023,1,22
1,174,0,3,2,1,1,3,2,0,0,1,2,2,333.71,2022,August,23,1,3,4,1,Long,2022-12-23,2022,12,23
0,263,1,8,2,0,0,0,0,1,0,0,2,1,402.88,2024,February,6,0,9,2,1,Long,2022-03-30,2022,3,30
1,310,1,5,2,2,0,3,0,1,1,3,1,0,277.87,2024,November,28,0,6,4,1,Long,2024-09-21,2024,9,21
0,107,1,5,3,2,0,3,0,0,0,1,0,0,360.52,2022,October,12,0,6,5,1,Long,2024-08-06,2024,8,6
0,360,1,4,1,2,0,0,1,0,0,4,1,0,465.73,2022,October,4,1,5,3,1,Long,2022-07-03,2022,7,3
0,303,2,2,3,2,1,1,2,0,0,1,1,1,419.6,2022,December,26,1,4,6,1,Long,2024-03-15,2024,3,15
0,139,1,7,3,1,1,2,2,1,1,3,1,0,197.26,2024,July,25,0,8,5,1,Long,2024-02-11,2024,2,11
1,101,2,3,2,0,0,3,1,0,1,3,0,1,461.83,2024,June,28,0,5,2,1,Long,2022-06-13,2022,6,13
1,188,1,5,3,2,1,2,1,0,0,2,1,2,329.55,2024,August,3,0,6,6,1,Long,2024-12-31,2024,12,31
0,319,0,8,1,1,1,0,0,0,0,4,2,1,180.72,2024,February,23,0,8,3,1,Long,2024-09-12,2024,9,12
0,171,2,1,2,0,0,2,2,0,1,3,0,0,59.76,2023,April,17,0,3,2,1,Long,2023-06-27,2023,6,27
0,162,0,2,2,2,1,1,0,1,0,4,1,1,371.85,2022,November,15,0,2,5,1,Long,2023-08-30,2023,8,30
0,31,2,9,2,0,1,2,1,1,0,3,2,2,276.33,2022,June,30,0,11,3,1,Medium,2023-06-17,2023,6,17
1,65,0,9,2,0,0,2,2,0,1,1,2,0,485.54,2022,May,9,0,9,2,1,Medium,2023-12-07,2023,12,7
1,62,1,6,2,0,0,1,0,0,0,4,2,2,185.71,2024,June,18,0,7,2,1,Medium,2023-09-18,2023,9,18
0,171,2,7,1,2,0,1,2,0,1,1,0,1,282.53,2023,September,2,1,9,3,1,Long,2024-05-05,2024,5,5
1,70,2,2,3,0,1,1,1,0,1,4,0,2,138.29,2024,May,5,1,4,4,1,Medium,2024-04-13,2024,4,13
